route_id,trip_short_name
R18,10431
R18,10429
R18,10416
R18,10437
R18,10434
R18,10433
R18,10441
R18,10438
R18,10435
R18,10417
R18,10427
R18,10428
R18,10415
R18,10414
R18,10426
R18,10443
R18,10421
R18,10430
R18,10418
R18,10436
R18,10440
R18,10439
R18,10432
