route_id,trip_short_name
RE1,902024
RE1,902081
RE1,902071
RE1,900067
RE1,900047
RE1,900030
RE1,900025
RE1,902016
RE1,900026
RE1,900019
RE1,900075
RE1,900061
RE1,902065
RE1,900058
RE1,900070
RE1,900020
