route_id,trip_short_name
RE4,2430
RE4,2431
RE4,2435
RE4,2442
RE4,2427
RE4,2426
RE4,2438
RE4,2434
RE4,2436
RE4,2415
RE4,2443
RE4,2413
RE4,2419
RE4,2418
RE4,2414
RE4,2411
RE4,2416
RE4,2439
