route_id,trip_short_name
RE5,2524
RE5,2529
RE5,2577
RE5,2517
RE5,2541
RE5,2566
RE5,2532
RE5,2516
RE5,2556
RE5,2557
RE5,2576
RE5,2548
RE5,2544
RE5,2581
RE5,2561
RE5,2536
RE5,2525
RE5,2565
RE5,2549
RE5,2564
RE5,2540
RE5,2520
RE5,2568
RE5,2572
RE5,2560
RE5,2537
RE5,2573
RE5,2552
RE5,2527
RE5,2569
RE5,2545
RE5,2521
RE5,2570
RE5,2528
RE5,2553
RE5,2571
RE5,2533
RE5,2512
